id,store_zone,store_name,store_mr,store_mr,store_operative,store_sap,store_region
2556,Valle de Mexico,ABTS EL RETORNO II,MR0002,MR0002,MIXCOAC,110290157,Mixcoac
2567,Valle de Mexico,ABTS EMMANUEL,MR0002,MR0002,MIXCOAC,110275651,Mixcoac
2569,Valle de Mexico,ABTS ERIKA,MR0002,MR0002,MIXCOAC,110006393,Mixcoac
2577,Valle de Mexico,ABTS FAVORITA,MR0002,MR0002,MIXCOAC,102303434,Mixcoac
2587,Valle de Mexico,ABTS FRUTAS Y VERD DIANA,MR0002,MR0002,MIXCOAC,102314839,Mixcoac
2589,Valle de Mexico,ABTS GALLAR2,MR0002,MR0002,MIXCOAC,104310228,Mixcoac
2590,Valle de Mexico,ABTS GARCIA,MR0002,MR0002,MIXCOAC,110273704,Mixcoac
2591,Valle de Mexico,ABTS GASPAR,MR0002,MR0002,MIXCOAC,120225292,Mixcoac
2613,Valle de Mexico,ABTS JOSEF,MR0002,MR0002,MIXCOAC,120267584,Mixcoac
2616,Valle de Mexico,ABTS JUQUILITA,MR0002,MR0002,MIXCOAC,104310462,Mixcoac
2620,Valle de Mexico,ABTS KIMBERLY,MR0002,MR0002,MIXCOAC,120242795,Mixcoac
2628,Valle de Mexico,ABTS LA CAMPANITA,MR0002,MR0002,MIXCOAC,120049605,Mixcoac
2640,Valle de Mexico,ABTS LA ESPERANZA,MR0002,MR0002,MIXCOAC,102302547,Mixcoac
2641,Valle de Mexico,ABTS LA ESPERANZA,MR0002,MR0002,MIXCOAC,104309107,Mixcoac
2648,Valle de Mexico,ABTS LA ESTRELLA,MR0002,MR0002,MIXCOAC,102302358,Mixcoac
2650,Valle de Mexico,ABTS LA ESTRELLA,MR0002,MR0002,MIXCOAC,120346392,Mixcoac
2656,Valle de Mexico,ABTS LA HIGIENICA,MR0002,MR0002,MIXCOAC,102303564,Mixcoac
2660,Valle de Mexico,ABTS LA IMPERIAL,MR0002,MR0002,MIXCOAC,120255443,Mixcoac
2662,Valle de Mexico,ABTS LA LOMA,MR0002,MR0002,MIXCOAC,104314304,Mixcoac
2668,Valle de Mexico,ABTS LA MICHOACANA,MR0002,MR0002,MIXCOAC,110181898,Mixcoac
2670,Valle de Mexico,ABTS LA NORTEÑA,MR0002,MR0002,MIXCOAC,104300082,Mixcoac
2674,Valle de Mexico,ABTS LA PEQUEÑA MARY,MR0002,MR0002,MIXCOAC,100400566,Mixcoac
2678,Valle de Mexico,ABTS LA ROSITA,MR0002,MR0002,MIXCOAC,100401675,Mixcoac
2679,Valle de Mexico,ABTS LA ROSITA,MR0002,MR0002,MIXCOAC,102307056,Mixcoac
2681,Valle de Mexico,ABTS LA SOFI,MR0002,MR0002,MIXCOAC,102303386,Mixcoac
2682,Valle de Mexico,ABTS LA SUCURSAL,MR0002,MR0002,MIXCOAC,110275295,Mixcoac
2688,Valle de Mexico,ABTS LA UNIVERSAL,MR0002,MR0002,MIXCOAC,100401406,Mixcoac
2689,Valle de Mexico,ABTS LA UVA,MR0002,MR0002,MIXCOAC,104315464,Mixcoac
2697,Valle de Mexico,ABTS LAS AGUILAS,MR0002,MR0002,MIXCOAC,102304016,Mixcoac
2703,Valle de Mexico,ABTS LETY,MR0002,MR0002,MIXCOAC,110065345,Mixcoac
2715,Valle de Mexico,ABTS LOS MUEGANOS,MR0002,MR0002,MIXCOAC,100401420,Mixcoac
2716,Valle de Mexico,ABTS LOS OSITOS,MR0002,MR0002,MIXCOAC,120152123,Mixcoac
2727,Valle de Mexico,ABTS MARES II,MR0002,MR0002,MIXCOAC,120126325,Mixcoac
2740,Valle de Mexico,ABTS MI SUPER FRAGILISTICO,MR0002,MR0002,MIXCOAC,102302818,Mixcoac
2746,Valle de Mexico,ABTS MONTSERRATH,MR0002,MR0002,MIXCOAC,104309915,Mixcoac
2753,Valle de Mexico,ABTS NAOMI,MR0002,MR0002,MIXCOAC,120193262,Mixcoac
2758,Valle de Mexico,ABTS NONO,MR0002,MR0002,MIXCOAC,120294619,Mixcoac
2759,Valle de Mexico,ABTS OHANA,MR0002,MR0002,MIXCOAC,120219787,Mixcoac
2761,Valle de Mexico,ABTS OLMEDO,MR0002,MR0002,MIXCOAC,102307055,Mixcoac
2771,Valle de Mexico,ABTS PERLA,MR0002,MR0002,MIXCOAC,102303112,Mixcoac
2773,Valle de Mexico,ABTS PLATEROS,MR0002,MR0002,MIXCOAC,102303395,Mixcoac
2779,Valle de Mexico,ABTS REYNA,MR0002,MR0002,MIXCOAC,110227564,Mixcoac
2787,Valle de Mexico,ABTS ROSY,MR0002,MR0002,MIXCOAC,120001097,Mixcoac
2793,Valle de Mexico,ABTS SAN CARLOS,MR0002,MR0002,MIXCOAC,102302674,Mixcoac
2796,Valle de Mexico,ABTS SAN JUDITAS,MR0002,MR0002,MIXCOAC,120235709,Mixcoac
2803,Valle de Mexico,ABTS SANTO DOMINGO,MR0002,MR0002,MIXCOAC,102302529,Mixcoac
2807,Valle de Mexico,ABTS SERVIFIESTA,MR0002,MR0002,MIXCOAC,100401418,Mixcoac
2809,Valle de Mexico,ABTS SH,MR0002,MR0002,MIXCOAC,120017709,Mixcoac
2811,Valle de Mexico,ABTS SILVIA,MR0002,MR0002,MIXCOAC,102306730,Mixcoac
2814,Valle de Mexico,ABTS SUPER TIANGUIS II,MR0002,MR0002,MIXCOAC,102313449,Mixcoac
2821,Valle de Mexico,ABTS TARASCO,MR0002,MR0002,MIXCOAC,102307855,Mixcoac
2832,Valle de Mexico,ABTS VICKY 2,MR0002,MR0002,MIXCOAC,110279756,Mixcoac
2847,Valle de Mexico,ABTS VINOS Y LIC NAVIDAD,MR0002,MR0002,MIXCOAC,120105540,Mixcoac
2850,Valle de Mexico,ABTS Y CARNICERIA PEREZ HNOS,MR0002,MR0002,MIXCOAC,120076332,Mixcoac
2851,Valle de Mexico,ABTS Y CREM JENNY,MR0002,MR0002,MIXCOAC,110288365,Mixcoac
2857,Valle de Mexico,ABTS Y CREMERIA RETOÑO,MR0002,MR0002,MIXCOAC,120083880,Mixcoac
2860,Valle de Mexico,ABTS Y FARM PRIM II,MR0002,MR0002,MIXCOAC,110137575,Mixcoac
2867,Valle de Mexico,ABTS Y VERDURAS EL OLIVO,MR0002,MR0002,MIXCOAC,110158958,Mixcoac
2868,Valle de Mexico,ABTS Y VERDURAS PALACIOS,MR0002,MR0002,MIXCOAC,110276965,Mixcoac
2874,Valle de Mexico,AVICOLA ROSITA,MR0002,MR0002,MIXCOAC,110058367,Mixcoac
2879,Valle de Mexico,TIENDA LA ESTRELLA,MR0002,MR0002,MIXCOAC,120307300,Mixcoac
2881,Valle de Mexico,CREM ANGYE,MR0002,MR0002,MIXCOAC,110296363,Mixcoac
2884,Valle de Mexico,CREM MAGOS,MR0002,MR0002,MIXCOAC,102303492,Mixcoac
2891,Valle de Mexico,CREMERIA ALEX,MR0002,MR0002,MIXCOAC,120027224,Mixcoac
2893,Valle de Mexico,CREMERIA ANGY,MR0002,MR0002,MIXCOAC,120269365,Mixcoac
2903,Valle de Mexico,CREMERIA SANTA RITA,MR0002,MR0002,MIXCOAC,120104228,Mixcoac
2904,Valle de Mexico,CREMERIA TEMOAYA,MR0002,MR0002,MIXCOAC,120052669,Mixcoac
2907,Valle de Mexico,CRIS AL,MR0002,MR0002,MIXCOAC,120174854,Mixcoac
2908,Valle de Mexico,DEPOSITO EL REY,MR0002,MR0002,MIXCOAC,110252656,Mixcoac
2909,Valle de Mexico,DEPOSITO TAURO,MR0002,MR0002,MIXCOAC,120229009,Mixcoac
2910,Valle de Mexico,DISTRIBUIDOR LA MORENITA,MR0002,MR0002,MIXCOAC,120139545,Mixcoac
2912,Valle de Mexico,DULCERIA GABI,MR0002,MR0002,MIXCOAC,120224254,Mixcoac
2918,Valle de Mexico,EXP DE PAN EL POBLANO,MR0002,MR0002,MIXCOAC,102303696,Mixcoac
2929,Valle de Mexico,LA BODEGUITA DE NATY,MR0002,MR0002,MIXCOAC,120311636,Mixcoac
2936,Valle de Mexico,LA MILPA,MR0002,MR0002,MIXCOAC,120260335,Mixcoac
2939,Valle de Mexico,LONJA MERCANTIL CASA GARCIA,MR0002,MR0002,MIXCOAC,104305188,Mixcoac
2946,Valle de Mexico,MINI SUPER,MR0002,MR0002,MIXCOAC,102316692,Mixcoac
2952,Valle de Mexico,VINOS Y LICORES LA DIVINA,MR0002,MR0002,MIXCOAC,120321077,Mixcoac
2957,Valle de Mexico,MINI SUPER YAEL,MR0002,MR0002,MIXCOAC,120283388,Mixcoac
2965,Valle de Mexico,MINISUPER GLEZ CENTENARIO,MR0002,MR0002,MIXCOAC,120324214,Mixcoac
2995,Valle de Mexico,MISC DON SAULO 2,MR0002,MR0002,MIXCOAC,110128205,Mixcoac
3007,Valle de Mexico,MISC EL RINCONCITO,MR0002,MR0002,MIXCOAC,120014488,Mixcoac
3009,Valle de Mexico,MISC EL SABINO,MR0002,MR0002,MIXCOAC,104312503,Mixcoac
3014,Valle de Mexico,MISC ESPERANZA,MR0002,MR0002,MIXCOAC,120169793,Mixcoac
3019,Valle de Mexico,MISC GARCIA,MR0002,MR0002,MIXCOAC,120180529,Mixcoac
3022,Valle de Mexico,MISC GLORY,MR0002,MR0002,MIXCOAC,110217936,Mixcoac
3027,Valle de Mexico,MISC HERNANDEZ HDEZ,MR0002,MR0002,MIXCOAC,102303680,Mixcoac
3031,Valle de Mexico,MISC ISAI,MR0002,MR0002,MIXCOAC,102315103,Mixcoac
3033,Valle de Mexico,MISC IVAN,MR0002,MR0002,MIXCOAC,120173002,Mixcoac
3034,Valle de Mexico,MISC JACARANDAS,MR0002,MR0002,MIXCOAC,100401705,Mixcoac
3037,Valle de Mexico,MISC JULIA RUIZ GARCIA,MR0002,MR0002,MIXCOAC,104308922,Mixcoac
3081,Valle de Mexico,MISC LOS HERMANOS,MR0002,MR0002,MIXCOAC,120223196,Mixcoac
3082,Valle de Mexico,MISC LOS PEPES,MR0002,MR0002,MIXCOAC,104309643,Mixcoac
3085,Valle de Mexico,MISC LUPITA,MR0002,MR0002,MIXCOAC,100400551,Mixcoac
3109,Valle de Mexico,MISC SAN JUDITAS- MALVER,MR0002,MR0002,MIXCOAC,120156432,Mixcoac
3117,Valle de Mexico,MISC XOCHITL,MR0002,MR0002,MIXCOAC,120000998,Mixcoac
3119,Valle de Mexico,MISC Y CREM JESUS DEL MONT,MR0002,MR0002,MIXCOAC,110286398,Mixcoac
3122,Valle de Mexico,MISC Y POLLO LA CRESTA DE ORO,MR0002,MR0002,MIXCOAC,120108154,Mixcoac
3131,Valle de Mexico,PAPELERIA BERTHA,MR0002,MR0002,MIXCOAC,120077802,Mixcoac
3137,Valle de Mexico,PART C/VTA CARMEN,MR0002,MR0002,MIXCOAC,102308106,Mixcoac
3142,Valle de Mexico,PART C/VTA PEPE,MR0002,MR0002,MIXCOAC,120051211,Mixcoac
3144,Valle de Mexico,PART CV VENTANITA FLOR,MR0002,MR0002,MIXCOAC,120296609,Mixcoac
3145,Valle de Mexico,PEQUEÑO COMERCIO,MR0002,MR0002,MIXCOAC,120260813,Mixcoac
3146,Valle de Mexico,PETMART,MR0002,MR0002,MIXCOAC,120268468,Mixcoac
3147,Valle de Mexico,POLLERIA RAFAEL,MR0002,MR0002,MIXCOAC,120348055,Mixcoac
3161,Valle de Mexico,T9 ABTS LOS PEQUES,MR0002,MR0002,MIXCOAC,120408996,Mixcoac
3165,Valle de Mexico,TIENDA GABY,MR0002,MR0002,MIXCOAC,120319354,Mixcoac
3167,Valle de Mexico,TIENDA HIPPER,MR0002,MR0002,MIXCOAC,120339875,Mixcoac
3180,Valle de Mexico,ABARROTES DON EMILIO,MR0002,MR0002,MIXCOAC,120351548,Mixcoac
3184,Valle de Mexico,ABTS EL RECREO,MR0002,MR0002,MIXCOAC,110004089,Mixcoac
3185,Valle de Mexico,ABTS EL TESORITO,MR0002,MR0002,MIXCOAC,120242525,Mixcoac
3188,Valle de Mexico,ABTS LA BODEGUITA DE KARY II,MR0002,MR0002,MIXCOAC,120089680,Mixcoac
3193,Valle de Mexico,ABTS MTZ MARKET 3,MR0002,MR0002,MIXCOAC,110159065,Mixcoac
3206,Valle de Mexico,MISC EL OLIVO,MR0002,MR0002,MIXCOAC,110171202,Mixcoac
3210,Valle de Mexico,MONI SUPER KONY,MR0002,MR0002,MIXCOAC,120359937,Mixcoac
3224,Valle de Mexico,CREMERIA Y SALCHICHONERIA MORE,MR0002,MR0002,MIXCOAC,120274094,Mixcoac
3227,Valle de Mexico,MISC LOS ROYS,MR0002,MR0002,MIXCOAC,120376104,Mixcoac
3235,Valle de Mexico,ABTS LA FORTUNA,MR0002,MR0002,MIXCOAC,102301340,Mixcoac
3238,Valle de Mexico,MISC JOSS,MR0002,MR0002,MIXCOAC,102303361,Mixcoac
3239,Valle de Mexico,CREM LA NUEVA,MR0002,MR0002,MIXCOAC,102303654,Mixcoac
3271,Valle de Mexico,LA TOLUQUEÑA EXPRESS,MR0002,MR0002,MIXCOAC,120297107,Mixcoac
3274,Valle de Mexico,CREM Y ABTS MARIANA,MR0002,MR0002,MIXCOAC,110192501,Mixcoac
3284,Valle de Mexico,PAPELERIA DIXEN,MR0002,MR0002,MIXCOAC,120290533,Mixcoac
3288,Valle de Mexico,MI SUPER24 COP1,MR0002,MR0002,MIXCOAC,120407986,Mixcoac
3291,Valle de Mexico,ABARROTES VINOS Y LICORES ALEX,MR0023,MR0023,REYES,120327444,Reyes
3292,Valle de Mexico,ABARROTES XISAN,MR0023,MR0023,REYES,120228169,Reyes
3293,Valle de Mexico,ABARROTES Y FARMACIA MORELIA,MR0023,MR0023,REYES,120109603,Reyes
3294,Valle de Mexico,ABTS DANY,MR0023,MR0023,REYES,105107351,Reyes
3295,Valle de Mexico,ABTS DON RAY,MR0023,MR0023,REYES,105304439,Reyes
3296,Valle de Mexico,ABTS DORA,MR0023,MR0023,REYES,101215121,Reyes
3297,Valle de Mexico,ABTS EDITH,MR0023,MR0023,REYES,101200929,Reyes
3298,Valle de Mexico,ABTS EL CONEJO,MR0023,MR0023,REYES,110156411,Reyes
3299,Valle de Mexico,ABTS EL RANCHITO,MR0023,MR0023,REYES,120098491,Reyes
3300,Valle de Mexico,ABTS JORGITO,MR0023,MR0023,REYES,105301389,Reyes
3301,Valle de Mexico,ABTS KAREN,MR0023,MR0023,REYES,110266486,Reyes
3302,Valle de Mexico,ABTS LA UNION,MR0023,MR0023,REYES,120253764,Reyes
3303,Valle de Mexico,ABTS LAS FLORES,MR0023,MR0023,REYES,105302911,Reyes
3304,Valle de Mexico,ABTS LAS MANZANITAS,MR0023,MR0023,REYES,120302751,Reyes
3305,Valle de Mexico,ABTS LOS FARRAJES SUAREZ,MR0023,MR0023,REYES,110225270,Reyes
3306,Valle de Mexico,ABTS MARIA FERNANDA,MR0023,MR0023,REYES,110145244,Reyes
3307,Valle de Mexico,ABTS MAYI,MR0023,MR0023,REYES,105105897,Reyes
3308,Valle de Mexico,ABTS MITCH,MR0023,MR0023,REYES,110076279,Reyes
3310,Valle de Mexico,ABTS SAGITARIO,MR0023,MR0023,REYES,120317324,Reyes
3311,Valle de Mexico,ABTS SANDY,MR0023,MR0023,REYES,120193609,Reyes
3313,Valle de Mexico,ABTS TELLEZ,MR0023,MR0023,REYES,101214420,Reyes
3314,Valle de Mexico,ABTS TEO,MR0023,MR0023,REYES,105106360,Reyes
3315,Valle de Mexico,ABTS VIN Y LIC ITZEL,MR0023,MR0023,REYES,105205292,Reyes
3316,Valle de Mexico,ABTS Y CREM JUQUILITA,MR0023,MR0023,REYES,110262534,Reyes
3318,Valle de Mexico,ABTS ZEMPOALTEPETL,MR0023,MR0023,REYES,105109888,Reyes
3320,Valle de Mexico,CREM MIGUELITO,MR0023,MR0023,REYES,105301392,Reyes
3321,Valle de Mexico,CREM Y ABTS LA CASERA,MR0023,MR0023,REYES,120245786,Reyes
3322,Valle de Mexico,HERMANOS GARCIA,MR0023,MR0023,REYES,120245260,Reyes
3325,Valle de Mexico,MISC ERICK,MR0023,MR0023,REYES,110099801,Reyes
3327,Valle de Mexico,MISC LOS TIOS,MR0023,MR0023,REYES,120274684,Reyes
3328,Valle de Mexico,MISC ROCIO,MR0023,MR0023,REYES,105110305,Reyes
3329,Valle de Mexico,MISC ROGER,MR0023,MR0023,REYES,120122808,Reyes
3330,Valle de Mexico,MISC SHERIFF 2,MR0023,MR0023,REYES,120181379,Reyes
3331,Valle de Mexico,MISC Y MAT PRIMAS BERE,MR0023,MR0023,REYES,120130838,Reyes
3333,Valle de Mexico,SUPER BARATO,MR0023,MR0023,REYES,120058847,Reyes
3335,Valle de Mexico,AB MI RANCHITO,MR0023,MR0023,REYES,100806344,Reyes
3337,Valle de Mexico,ABARROTES BALA,MR0023,MR0023,REYES,120268701,Reyes
3339,Valle de Mexico,MISC EL SURTIDOR,MR0023,MR0023,REYES,120164006,Reyes
3341,Valle de Mexico,ABARROTES CHARLY,MR0023,MR0023,REYES,120273651,Reyes
3343,Valle de Mexico,ABARROTES D10,MR0023,MR0023,REYES,120231268,Reyes
3344,Valle de Mexico,ABARROTES DALIS,MR0023,MR0023,REYES,120366999,Reyes
3345,Valle de Mexico,ABARROTES DANY,MR0023,MR0023,REYES,120210831,Reyes
3346,Valle de Mexico,ABARROTES DON RAY,MR0023,MR0023,REYES,120250406,Reyes
3347,Valle de Mexico,ABARROTES ELENA,MR0023,MR0023,REYES,101211168,Reyes
3349,Valle de Mexico,ABARROTES FER I,MR0023,MR0023,REYES,110180095,Reyes
3351,Valle de Mexico,ABARROTES JOSIAS,MR0023,MR0023,REYES,120258575,Reyes
3352,Valle de Mexico,ABARROTES LA FRONTERA,MR0023,MR0023,REYES,120247051,Reyes
3353,Valle de Mexico,ABARROTES LITZI,MR0023,MR0023,REYES,110077714,Reyes
3357,Valle de Mexico,ABARROTES MIGUEL,MR0023,MR0023,REYES,120272062,Reyes
3358,Valle de Mexico,ABARROTES RAMIREZ,MR0023,MR0023,REYES,120256788,Reyes
3359,Valle de Mexico,ABARROTES SAN MIGUEL,MR0023,MR0023,REYES,120377027,Reyes
3360,Valle de Mexico,ABARROTES SUPER ADS,MR0023,MR0023,REYES,120271556,Reyes
3362,Valle de Mexico,ABARROTES VINOS Y LICORES COP2,MR0023,MR0023,REYES,120338128,Reyes
3363,Valle de Mexico,ABARROTES VINOS Y LICORES LUCERO,MR0023,MR0023,REYES,120337237,Reyes
3365,Valle de Mexico,ABARROTES Y CREMERIA 39,MR0023,MR0023,REYES,120299662,Reyes
3366,Valle de Mexico,ABARROTES Y CREMERIA DILAN,MR0023,MR0023,REYES,120265986,Reyes
3367,Valle de Mexico,ABARROTES Y CREMERIA LAURITA,MR0023,MR0023,REYES,120149503,Reyes
3370,Valle de Mexico,ABTS CASA MARTINEZ,MR0023,MR0023,REYES,105104806,Reyes
3371,Valle de Mexico,CREM Y ABTS EL MANANTIAL,MR0023,MR0023,REYES,105313839,Reyes
3373,Valle de Mexico,ABTS ITZEL,MR0023,MR0023,REYES,101213981,Reyes
3374,Valle de Mexico,ABTS VIN Y LIC LA PREFERIDA,MR0023,MR0023,REYES,101215998,Reyes
3377,Valle de Mexico,ABTS TREBOL,MR0023,MR0023,REYES,105115181,Reyes
3378,Valle de Mexico,ABTS YAREV,MR0023,MR0023,REYES,105106997,Reyes
3379,Valle de Mexico,ABTS 1111,MR0023,MR0023,REYES,120303595,Reyes
3380,Valle de Mexico,Abts 2 Hermanos,MR0023,MR0023,REYES,120112029,Reyes
3381,Valle de Mexico,ABTS 3 ESTRELLAS,MR0023,MR0023,REYES,110110896,Reyes
3383,Valle de Mexico,ABTS 3 HNOS,MR0023,MR0023,REYES,120330262,Reyes
3385,Valle de Mexico,ABTS 4 HERMANOS,MR0023,MR0023,REYES,105111624,Reyes
3387,Valle de Mexico,ABTS ABRIL,MR0023,MR0023,REYES,101220318,Reyes
3388,Valle de Mexico,ABTS ADELFA,MR0023,MR0023,REYES,105109211,Reyes
3389,Valle de Mexico,ABTS ADRIAN,MR0023,MR0023,REYES,120069357,Reyes
3391,Valle de Mexico,ABTS AGUILA BLANCA,MR0023,MR0023,REYES,120017081,Reyes
3392,Valle de Mexico,ABTS ALAN,MR0023,MR0023,REYES,120069136,Reyes
3393,Valle de Mexico,ABTS ALDAMA,MR0023,MR0023,REYES,120222279,Reyes
3394,Valle de Mexico,ABTS ALE,MR0023,MR0023,REYES,105104731,Reyes
3395,Valle de Mexico,ABTS ALEDAN,MR0023,MR0023,REYES,105317513,Reyes
3397,Valle de Mexico,ABTS ALEX,MR0023,MR0023,REYES,105105735,Reyes
3398,Valle de Mexico,ABTS ALEXANDRA,MR0023,MR0023,REYES,110198170,Reyes
3399,Valle de Mexico,ABTS ALISON,MR0023,MR0023,REYES,120038196,Reyes
3400,Valle de Mexico,ABTS ALMI,MR0023,MR0023,REYES,120273102,Reyes
3402,Valle de Mexico,ABTS ALONDRA,MR0023,MR0023,REYES,105130180,Reyes
3403,Valle de Mexico,ABTS ALONDRA,MR0023,MR0023,REYES,110199716,Reyes
3407,Valle de Mexico,ABTS AMAYRALEX,MR0023,MR0023,REYES,120104883,Reyes
3409,Valle de Mexico,ABTS ANDREA,MR0023,MR0023,REYES,105104999,Reyes
3411,Valle de Mexico,ABTS ANGEL,MR0023,MR0023,REYES,110155102,Reyes
3412,Valle de Mexico,ABTS ANGELICA,MR0023,MR0023,REYES,110027631,Reyes
3414,Valle de Mexico,ABTS ANGELITO,MR0023,MR0023,REYES,120061864,Reyes
3415,Valle de Mexico,ABTS ANITA,MR0023,MR0023,REYES,105106951,Reyes
3416,Valle de Mexico,ABTS ANITA,MR0023,MR0023,REYES,105323045,Reyes
3417,Valle de Mexico,ABTS ANITA,MR0023,MR0023,REYES,110258928,Reyes
3419,Valle de Mexico,ABTS ANY,MR0023,MR0023,REYES,105115993,Reyes
3420,Valle de Mexico,ABTS ARA,MR0023,MR0023,REYES,120238495,Reyes
3424,Valle de Mexico,ABTS ARTHUR,MR0023,MR0023,REYES,120193371,Reyes
3425,Valle de Mexico,ABTS ARTURITO,MR0023,MR0023,REYES,120249706,Reyes
3426,Valle de Mexico,ABTS ARY,MR0023,MR0023,REYES,120000961,Reyes
3427,Valle de Mexico,ABTS ARY,MR0023,MR0023,REYES,120221785,Reyes
3428,Valle de Mexico,MINI SUPER FLORES,MR0023,MR0023,REYES,110011027,Reyes
3430,Valle de Mexico,ABTS AYLINE,MR0023,MR0023,REYES,120281216,Reyes
3434,Valle de Mexico,ABTS BETO,MR0023,MR0023,REYES,105103889,Reyes
3435,Valle de Mexico,ABTS BETTY,MR0023,MR0023,REYES,101216702,Reyes
3436,Valle de Mexico,ABTS BETY,MR0023,MR0023,REYES,101212753,Reyes
3437,Valle de Mexico,ABTS BLANCA,MR0023,MR0023,REYES,110065907,Reyes
3438,Valle de Mexico,ABTS BLANQUITA,MR0023,MR0023,REYES,105304520,Reyes
3442,Valle de Mexico,ABTS BRENDY,MR0023,MR0023,REYES,101212453,Reyes
3444,Valle de Mexico,ABTS BUENAVISTA,MR0023,MR0023,REYES,120096790,Reyes
3449,Valle de Mexico,ABTS CREM LIZ,MR0023,MR0023,REYES,110143673,Reyes
3450,Valle de Mexico,ABTS CARMEN,MR0023,MR0023,REYES,110225350,Reyes
3451,Valle de Mexico,ABTS CAROLINA,MR0023,MR0023,REYES,101214985,Reyes
3452,Valle de Mexico,ABTS CASA ALONSO,MR0023,MR0023,REYES,120030033,Reyes
3453,Valle de Mexico,ABTS CASA GONZALEZ,MR0023,MR0023,REYES,110210974,Reyes
3455,Valle de Mexico,ABTS CASA MORALVA,MR0023,MR0023,REYES,120298144,Reyes
3456,Valle de Mexico,ABTS CASA PALACIOS,MR0023,MR0023,REYES,110041604,Reyes
3458,Valle de Mexico,ABTS CASA SANDOVAL,MR0023,MR0023,REYES,105101263,Reyes
3460,Valle de Mexico,ABTS CECI,MR0023,MR0023,REYES,105126456,Reyes
3462,Valle de Mexico,ABTS CELIA,MR0023,MR0023,REYES,101212451,Reyes
3464,Valle de Mexico,ABTS CHABELITAS,MR0023,MR0023,REYES,110215626,Reyes
3467,Valle de Mexico,ABTS CHARMIN,MR0023,MR0023,REYES,110021981,Reyes
3468,Valle de Mexico,ABTS CHAVA,MR0023,MR0023,REYES,105103929,Reyes
3469,Valle de Mexico,ABTS CHELY,MR0023,MR0023,REYES,100805185,Reyes
3472,Valle de Mexico,ABTS CHIPILO,MR0023,MR0023,REYES,120107194,Reyes
3474,Valle de Mexico,ABTS CHIVIS,MR0023,MR0023,REYES,105115647,Reyes
3475,Valle de Mexico,ABTS CIELITO LINDO,MR0023,MR0023,REYES,105110950,Reyes
3476,Valle de Mexico,ABTS CINDY,MR0023,MR0023,REYES,120154425,Reyes
3478,Valle de Mexico,ABTS CITLALI,MR0023,MR0023,REYES,110300681,Reyes
3479,Valle de Mexico,ABTS CITLALLI,MR0023,MR0023,REYES,120375939,Reyes
3480,Valle de Mexico,ABTS CLAUDIA,MR0023,MR0023,REYES,105125454,Reyes
3481,Valle de Mexico,ABTS COLMENITA,MR0023,MR0023,REYES,110064091,Reyes
3482,Valle de Mexico,ABTS CONCORDIA,MR0023,MR0023,REYES,105126961,Reyes
3483,Valle de Mexico,ABTS CONTRERAS,MR0023,MR0023,REYES,110225688,Reyes
3485,Valle de Mexico,ABTS CORRIDO DEL NORTE,MR0023,MR0023,REYES,120090817,Reyes
3486,Valle de Mexico,ABTS CORTEZ,MR0023,MR0023,REYES,120116743,Reyes
3489,Valle de Mexico,ABTS CRUZ,MR0023,MR0023,REYES,101200870,Reyes
3490,Valle de Mexico,ABTS D ANGY,MR0023,MR0023,REYES,120172537,Reyes
3491,Valle de Mexico,ABTS D CLEMEN,MR0023,MR0023,REYES,105318044,Reyes
3492,Valle de Mexico,ABTS DAILA,MR0023,MR0023,REYES,120255736,Reyes
3495,Valle de Mexico,ABTS DANY'S,MR0023,MR0023,REYES,110200509,Reyes
3496,Valle de Mexico,ABTS DAVID,MR0023,MR0023,REYES,105105854,Reyes
3497,Valle de Mexico,ABTS DE CECILIA,MR0023,MR0023,REYES,105130528,Reyes
3499,Valle de Mexico,ABTS DEISY,MR0023,MR0023,REYES,101200680,Reyes
3500,Valle de Mexico,ABTS DEL BOSQUE,MR0023,MR0023,REYES,105108499,Reyes
3501,Valle de Mexico,ABTS DIANA,MR0023,MR0023,REYES,105116129,Reyes
3502,Valle de Mexico,ABTS DIANA,MR0023,MR0023,REYES,120281231,Reyes
3503,Valle de Mexico,ABTS DIEZ CENTAVOS,MR0023,MR0023,REYES,101201284,Reyes
3505,Valle de Mexico,ABTS DJA,MR0023,MR0023,REYES,110182058,Reyes
3507,Valle de Mexico,ABTS DON CHUY,MR0023,MR0023,REYES,105122784,Reyes
3508,Valle de Mexico,ABTS DON JUAN,MR0023,MR0023,REYES,110283727,Reyes
3509,Valle de Mexico,ABTS DON JUAN,MR0023,MR0023,REYES,110303904,Reyes
3511,Valle de Mexico,ABTS DON LUIS,MR0023,MR0023,REYES,110259461,Reyes
3512,Valle de Mexico,ABTS DON VIC,MR0023,MR0023,REYES,120070270,Reyes
3513,Valle de Mexico,ABTS EBENEZER,MR0023,MR0023,REYES,120044157,Reyes
3515,Valle de Mexico,ABTS EDER,MR0023,MR0023,REYES,120294139,Reyes
3516,Valle de Mexico,ABTS EL BARATERO,MR0023,MR0023,REYES,120006714,Reyes
3517,Valle de Mexico,ABTS EL CHILLON 2,MR0023,MR0023,REYES,105205234,Reyes
3521,Valle de Mexico,ABTS EL DELFIN,MR0023,MR0023,REYES,105110712,Reyes
3523,Valle de Mexico,ABTS EL GALLO DE ORO,MR0023,MR0023,REYES,120177859,Reyes
